Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2021-02-04,133.61761474609375,166.5500030517578,101.83979034423828,231.68939208984375,283.3299865722656
2021-02-05,133.20364379882812,167.6074981689453,103.58535766601562,231.87130737304688,284.07666015625
2021-02-08,133.34974670410156,166.14700317382812,103.37162780761719,232.12977600097656,287.8066711425781
2021-02-09,132.47312927246094,165.25,102.91887664794922,233.37432861328125,283.1533203125
2021-02-10,131.86929321289062,164.32899475097656,103.46883392333984,232.46482849121094,268.2733459472656
2021-02-11,131.6160430908203,163.10650634765625,103.5813980102539,234.0636444091797,270.5533447265625
2021-02-12,131.8497772216797,163.885498046875,103.89283752441406,234.5423126220703,272.0400085449219
2021-02-16,129.7264862060547,163.44749450683594,104.66990661621094,233.30735778808594,265.40667724609375
2021-02-17,127.43756866455078,165.4320068359375,105.06266784667969,234.32444763183594,266.04998779296875
2021-02-18,126.33698272705078,166.4114990234375,104.42741394042969,233.93101501464844,262.4599914550781
2021-02-19,126.49281311035156,162.4949951171875,103.58438873291016,231.22506713867188,260.4333190917969
2021-02-22,122.72343444824219,159.03700256347656,101.87104797363281,225.0263214111328,238.1666717529297
2021-02-23,122.58707427978516,159.72500610351562,102.16162872314453,223.83645629882812,232.94667053222656
2021-02-24,122.09034729003906,157.97650146484375,103.33642578125,225.06475830078125,247.33999633789062
2021-02-25,117.84371948242188,152.85800170898438,99.97123718261719,219.72958374023438,227.4066619873047
2021-02-26,118.10669708251953,154.64649963378906,100.26679229736328,222.9824676513672,225.1666717529297
2021-03-01,124.46691131591797,157.3070068359375,102.63473510742188,227.3580322265625,239.47666931152344
2021-03-02,121.86634063720703,154.72650146484375,102.37785339355469,224.41221618652344,228.81333923339844
2021-03-03,118.8858871459961,150.25,99.74610900878906,218.3573760986328,217.73333740234375
2021-03-04,117.0060806274414,148.8784942626953,100.86286163330078,217.56092834472656,207.14666748046875
2021-03-05,118.26254272460938,150.0229949951172,103.99398803710938,222.23402404785156,199.31666564941406
2021-03-08,113.33412170410156,147.59750366210938,99.55218505859375,218.19422912597656,187.6666717529297
2021-03-09,117.94111633300781,153.1425018310547,101.18173217773438,224.32582092285156,224.52667236328125
2021-03-10,116.86000061035156,152.8820037841797,100.97493743896484,223.02084350585938,222.68666076660156
2021-03-11,118.78849029541016,155.67950439453125,104.16606903076172,227.5403594970703,233.1999969482422
2021-03-12,117.88269805908203,154.47450256347656,101.65977478027344,226.21617126464844,231.2433319091797
2021-03-15,120.76571655273438,154.08399963378906,101.87996673583984,225.31419372558594,235.97999572753906
2021-03-16,122.30462646484375,154.59300231933594,103.34040069580078,228.096923828125,225.6266632080078
2021-03-17,121.51569366455078,156.7864990234375,103.257568359375,227.4540252685547,233.93666076660156
